Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
自然旋律手膜蜂蜜手蜡手部嫩白保湿补水去死皮角质老茧护理套装女,颜值救星KK,59,淘宝,2019-07-04 18:00:52,60324017909,6709618188201626892,0,-482,0,49.90,0,62697,249,0.40%,https://s.click.taobao.com/t?e=m%3D2%26s%3DGROtgNxpO2pw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQPf4SWQTctoMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMEPpr6u1mNUb96CPLmyZ9u4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCEItTIeF3BZYMjRBP5COEEm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b1545dd_0c7b_16ec28443ea_c62d&xId=uT0yu3a5FMrRFFCKPlFyU0hpef2tumHwiRoDoT48w40Wro9fn2X2fUIbHYL9jFtJnlTQ5jegs9ebuWAyYQ05ye&union_lens=lensId:0b14db34_0cdd_16ec28443ec_5b71
小蘑菇头气垫BB霜正品网红粉底液女保湿遮瑕裸妆防水提亮肤色cc霜,义乌市星协同电子商务商行,18,淘宝,2019-07-05 07:19:50,95627149406,6709756600485170435,0,-610,0,39.00,0,207,6,2.90%,https://s.click.taobao.com/t?e=m%3D2%26s%3DAlu3g1zKZItw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVeAvcAAwJ6alovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMs9%2BUeuvr1w8eGuQqcnyWmAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Ol8bDjV%2FxOKQMY0T%2FHhwPa0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587816607@0b17649b_0e9f_171b13eb0fd_aa21@01
小丫同款  防晒霜保湿隔离霜女面部提亮遮瑕打底妆前乳液套装,王小丫【早上十点 下午五点开播】,44,淘宝,2019-06-25 16:29:27,103954488858,6706104316215725324,0,-616,0,98.00,0,224866,1013,0.45%,https://s.click.taobao.com/t?e=m%3D2%26s%3DoJyBV1Gz2zlw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMaDaTIJSXKgm8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMfDJ7Gi9%2FlB8N9CtBva1T9Iwe6%2FtGg2%2FRjN4f8DSxNxtmZoHhG7U7ylwl6DoGcqe%2F2hYUCfa%2FMUd4YzPY8Vt1ORxM1a2pE97PM%2BKEzV6eEkxUXM1cO9VM5iSIzQmZT19KorkWtLNbETI9ew1j%2BwOOnA%3D%3D&union_lens=lensId:0b0fc0d4_0d21_16ec1568439_8b81&xId=A9zQ2XY4uvAAUGpmBuFcNQ974NxtYGpw2bKrp40LiEK76Babj2FKmPSRfyaNw9HMG1N1TfQP1qB4ozPdelMDQL&union_lens=lensId:0bb790e7_0d5c_16ec156843c_4fe7
【斯凯】国货京卫本草保湿防晒乳液110MLSPF30PA++,吃瓜老少女,34,抖音小店,2019-08-07 17:59:46,1516973106934243,6722362479084670215,0,-638,0,79.90,0,5072,53,1.04%,https://haohuo.jinritemai.com/views/product/item2?id=3329637585281803237&origin_type=2002001000&origin_id=6722362479084670215_3329637586649258293&alkey=1128_99514375927_6722362479084670215_3329637586649258293_011
小雪梨林允推荐韩国Dr.Mind净肤红面膜补水舒缓修护镇静肌肤包邮,小雪梨梨梨SherryJ,37,淘宝,2019-03-29 12:27:31,57433394141,6673428530723966219,0,-665,0,45.00,0,3096,375,12.11%,https://s.click.taobao.com/t?e=m%3D2%26s%3D7tlIi5ch%2Bvtw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXYfycQK%2FxPVt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdjep1ZBtLZEWdxWvc6R0IAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OaZHL55rEnvvrlHHSK7DBg0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1545dd_0c7b_16ec0ae3946_b119&xId=DORN6BYuFGMtKmbOCpmI8gY5npyXoveIq67KiYA8RvUChldekrTcmdJDfpufP6NOZ9eiMjRZDWHU2IOKoSy2D6&union_lens=lensId:0b086875_0d1a_16ec0ae3948_0f11
韩国媳妇大王JM急救补水面膜深水炸蜂蜜珍珠燕窝羊胎素面膜薄10片,韩国媳妇大王5点LG专场,27,淘宝,2018-11-01 18:35:52,95568961145,6618839033097227527,0,-723,0,38.00,0,7235,514,7.10%,https://s.click.taobao.com/t?e=m%3D2%26s%3DnLSioIxl%2Bvtw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMcka5Xf2S1hWlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM1OVj7srBc6oruFizRt3zxwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PZ3T9ynyYtS%2FI%2BH4Y5WXa00y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76f_0c71_16ec2c40713_ce63&xId=PvlMihlzXy0s8m3wHHrPW55xPmYFJYxDOFDjor12oS7VswXcbYDEnXzKpmL9Gpnb48LwF6bZxTo3JpYF2kAfwP&union_lens=lensId:0b1b4ba8_0baa_16ec2c40715_7c66
美康粉黛炫彩眼膜  淡化细纹紧致黑眼圈眼袋淡皱补水保湿正品女,李晓萱,57,天猫,2019-08-09 15:11:32,80364462611,6722733954174061835,0,-749,0,79.00,0,1812447,67543,3.73%,https://detail.tmall.com/item.htm?id=598893285942
阿芙积雪草纯露 敏感肌修护痘印补水保湿喷雾 搭配茶树纯露,黑洞男孩,39,淘宝,2019-09-25 17:42:23,106590577758,6740541169308028167,0,-749,0,79.00,0,30481,119,0.39%,https://s.click.taobao.com/t?e=m%3D2%26s%3DIDYxZQprsVBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXnIbbiH7YvIJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPScka4IvNOnAlMtORlei54we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCDIitSjtzsMx05n395FB2Cm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0b275f_0c2e_16ebfbffc9c_b38f&xId=09PPGycdxlly5SP4hduu9GXUgWnmefrPaqJWetjXtpRtdRfV3MKep2A4NVFwMk0xhECiXIptkvTUW0nOdP5d2u&union_lens=lensId:0b0b68eb_0cf1_16ebfbffc9b_206e
【斯凯】京卫本草胎盘乳 羊胎盘提取物 保湿滋润改善干燥肌肤,八卦来了,38,抖音小店,2019-07-05 21:05:13,3742327930105070,6710073189260741900,0,-786,0,49.00,0,1526,23,1.51%,https://haohuo.jinritemai.com/views/product/item2?id=3320010439575864476&origin_type=2002001000&origin_id=6710073189260741900_3320010439584392749&alkey=1128_99514375927_6710073189260741900_3320010439584392749_011
草木之心裸感隔离霜妆前乳打底保湿遮瑕平价好用的素颜女学生正品,泊言?️Alison,59,淘宝,2019-07-26 12:04:37,61269409118,6717599005951413515,0,-795,0,89.00,0,441662,1708,0.39%,https://s.click.taobao.com/t?e=m%3D2%26s%3DX597VCRHNpVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMWfsfVv7YJNJt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMHuVk7NPDHGuO3cIPgD5%2BOYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAesF7nuCM3YPNobMP7YuBQm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b57b768_0c9f_16ec8325a6d_8cb5&xId=d9SqfDE8TWUVC2fWKS7FphjR4YDHbi0i5lq6QBjZrikgUKoe2pGpsW274XB8NS1zXV08OyBfxdNvrJvUa7KIKl&union_lens=lensId:0b0fb9a0_0c99_16ec8325a72_b307
补水喷雾仪纳米家用加湿喷雾器女便携美容随身小型充电蒸脸补水仪,Amy好物推荐,9,天猫,2019-05-07 09:34:00,4067815970855383,6687845501712354567,0,-839,0,35.79,0,1217,42,3.45%,https://detail.tmall.com/item.htm?id=593001460232
纳米补水喷雾仪家用加湿补水喷雾器便携美容随身冷喷蒸脸补水仪器,种草师大明明,16,淘宝,2019-07-13 18:26:13,4120611630878099,6712868203539877133,0,0,0,27.80,0,849,35,4.12%,https://s.click.taobao.com/t?e=m%3D2%26s%3DVMxJgCNkGk1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUocD2nP5tjR79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMaJc%2FPp%2Fe7tZ0Qsj46fTPzQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MrbKHXSYqRENofxjyV%2B7JR0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b012f08_0c4b_16ebf82ee1b_a17d&xId=bIkvXN8o9WZsrr67wa1871HXXla7Vlje4PuB2Gx2PHvl5Wm8LSBmE32zQCDAvHTSTpVo4fWqOJiQYtxarBgLch&union_lens=lensId:0b01eea0_0c3f_16ebf82ee1d_da77
洗面奶打泡器起泡器网红女起泡杯起泡网洗脸泡沫洁面洗脸打泡瓶男,奔波儿霸,8,淘宝,2019-07-16 10:29:25,64076313927,6713846542744227086,0,0,0,9.90,0,2036671,25332,1.24%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dmj4JnKrwQ4Zw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaRZBGHUa0KXt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9Zn4I1hd5kxGdq%2B2g3BBPowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCXz6kCqoaGKpjTls5kyAzlm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b00aee1_0c7d_16ebf92b494_a38f&xId=GaWRBhnDjy1ST8Xv1qEEvyFfdkljhA80v9CxId3FiktxphBtALjyQseLEqitAQ8rXZXMGJ9Rgq90BMmJ4RRC1C&union_lens=lensId:0b086875_0d1a_16ebf92b496_15c0
苏娜同款24k黄金精华液补水保湿面部收缩毛孔男女原液玻尿酸100ml,苏娜?感谢?大家关注,47,淘宝,2019-08-06 18:52:24,58145193537,6721949548719262990,0,0,0,59.00,0,10415,655,6.29%,https://s.click.taobao.com/t?e=m%3D2%26s%3DH9wPrGwH5QNw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMbK9MdyP2Fkzxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMc9LlmaWRYobVfhJ5AhFhygtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6P1sXqKeMTJaxGEGXrb4MaG0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582879_0c5f_16ec17227ad_322b&xId=D4Ctrci3Sm0oHVSq2npDI7R9B4NPAboob7eyIJs6jBPnUM7W164frfQzujoGyyLqaMCAgPTmKNjSygJaH2vfVH&union_lens=lensId:0b0163e3_0d02_16ec17227b1_8473
化妆品收纳盒防尘家用梳妆台大容量透明桌面护肤品首饰便携置物架,瓶子,14,淘宝,2019-08-04 07:27:00,64047932583,6721086093225250051,0,0,0,29.90,0,825,87,10.55%,https://s.click.taobao.com/t?e=m%3D2%26s%3DKZQzNXZaMhtw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUp9iSZupaBqxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMZ2Sth8Mar4hg8gsYlDryfIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCfH%2B3ARWtJ%2Fw274Mb4NmMAm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b57bdf1_0c61_16ebf832817_e7a3&xId=pN3wgnerkClJww3zU7TnaX5gQjkMv9XtyLnvP2DktmxlOQgUxPAxF9zIjzg0ctuczOZw71shkqJ5FVivZqDF7R&union_lens=lensId:0b0fc015_0c87_16ebf832819_7900
ZUZU正品靓颜润透爆奶霜滋润补水素颜保湿面霜肌肤水乳霜男女学生,初宝宝 勿忘初辛,19,淘宝,2019-07-20 13:51:34,68871943532,6715372729115118862,0,0,0,79.98,0,960,106,11.04%,https://item.taobao.com/item.htm?id=598755878042
小迷糊泡泡面膜有氧清洁控油保湿分区护理小气泡男女,大马马马克,59,淘宝,2019-07-18 18:21:03,70482964174,6714657642008120589,0,0,0,99.90,0,11625,307,2.64%,https://s.click.taobao.com/t?e=m%3D2%26s%3DmckF89fvTVRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfxbbQMSoG3D1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMwk7pVYrjbLVIrdzrUotT%2FQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OFFfALzJUrkSt9xVrZGeJv0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b5a6_0c91_16ec2693b8e_324f&xId=QtzroKEj5tacnrwZcAKSVOvCfsyf1NmmQFhmcGaxPYUIZjo9Rlhg0NVmLscMDErJQHWdgARMCynNlknprTyOjG&union_lens=lensId:0b0b00e4_0c8f_16ec2693b8f_907e
欢宝同款小棉花一次性洗脸巾纯棉面巾纸擦脸巾洁面巾洗面巾抽取装,早餐欢宝,59,淘宝,2019-09-11 08:26:50,59032230598,6735202805327367437,0,0,0,49.00,0,20242,760,3.75%,https://s.click.taobao.com/t?e=m%3D2%26s%3DZG4tBISxRS9w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMYTVpvu9C3TSxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMN44cmr0kG9q8fo4T5OvonAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NC2dRNrR%2F0lFuN9DAi%2Fp7z0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1aff47_4acf_16f5abd04cf_b735&xId=RjvGKiRJRGG2z9AlFwywQ9BELunuj6cF3VpLs3aAyT3dwAxWOA1IoZ6ToI4dBrBSGmJ0KYfRv14IRfYt23c0Fu&union_lens=lensId:0b1b514a_1952_16f5abd04d2_9b8c
DZC新款面膜多效安瓶烟酰胺原液补水保湿燕兰熹杜哲蔻皱纹熨斗,金华百货店,14,淘宝,2019-08-29 16:56:12,76867194739,6730509970355277069,0,0,0,66.00,0,434,13,3.00%,https://s.click.taobao.com/t?e=m%3D2%26s%3DTxNZwfHp1ydw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMU34EvYMMAtRt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9up1U8EEktAiwuy3N3R8IQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NC2dRNrR%2F0lBF%2BACUW3fzy0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b00aee1_0c7d_16ec1f2ec38_a5f9&xId=Thoj90CrWePQDbGgrwt7xVcer3SPTcMwsAHeoJnmBJwHP7umoy2n8mEIea8JYYezUxHdUD7xN0Li89L2hWzwv6&union_lens=lensId:0b1b469b_0d11_16ec1f2ec3b_99d3
MVE氨基酸泡泡黑面膜 清洁毛孔补水保湿去黑头控油深层清洁女官方,Tim珊珊来了,59,淘宝,2019-08-10 12:10:07,285520136248765,6722975270292163847,0,0,0,99.00,0,368733,1639,0.44%,https://s.click.taobao.com/t?e=m%3D2%26s%3D4DU%2BnukxfhBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMU5oSKm0n15%2BJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMtsv7nsTz23n%2B9CwVwyhyBAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N9AmhsmrclJiT%2BY4iS9u0V0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b01e6c4_0ca9_16ebf9f7bee_b551&xId=mi9sdldwKABUZh9xUoDawF7zxvjRkNM7xhNT7kaX0ETDkH12ym7rwWfd4LKyjqjGbU0TDtPbqyic0ZEFaHMkw7&union_lens=lensId:0b0b68eb_0cf1_16ebf9f7bed_9172
小允姐姐卡秘散粉定妆粉蜜粉控油持久遮瑕防水粉饼女学网红同款,小允姐姐,55,淘宝,2019-07-31 09:23:04,69657872755,6719420928448630029,0,0,0,64.00,0,23875,958,4.01%,https://s.click.taobao.com/t?e=m%3D2%26s%3D6XjdJRXnW85w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXkr1Z6MYu6f5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMF2YqrCHw7bAFi1GeJ1iSt4we6%2FtGg2%2FR0g4t7YZScZYp6nCvtaIgPeQwEz9rPXcwTTGtPdxHTRpuShzkDg9djsK%2BpnDUVErAxsb0aV7WD0zYR16Frqer%2F9Sc7UuU%2FTfGdONMU3u%2BLCLQLbubdJb6N%2BNWJSUwNRzDvSsyC8NTFuqiZ%2BQMlGz6FQ%3D%3D&union_lens=lensId:0b0b97cd_0ce4_16ec276cab1_3625&xId=kdMvnsTHABgqcMCQ2hI57yqMq2gRX6aDkA7FbCrG3QdhVqgZE3JICfEwv4FROInOk1qJlvZcoMDlltrhyDZG65&union_lens=lensId:0b0f571f_0c5b_16ec276cab4_bc9e
小jojo美妆小铺同款小黄瓜芦荟胶补水保湿晒后修护凝胶面膜,小小小jojo,54,淘宝,2019-06-23 18:59:09,95993033456,6705550571924966670,0,-21,0,69.00,0,17829,307,1.72%,https://item.taobao.com/item.htm?id=582056980586
雅静美妆小店同款肌肤多重保湿防护喷雾,雅静啊(上午10点直播),8,淘宝,2019-05-13 16:01:17,58978745458,6690087207006522637,0,-21,0,69.00,0,529,9,1.70%,https://s.click.taobao.com/t?e=m%3D2%26s%3DiTYWCfUj9pJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMShn3RHNCY9lMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM7M6Aa%2FkK7YyEQ5idvLG%2FewtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Pm6xaZjckFyRIGXRNkaPFz0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b82dabf_0c68_16ec2bf4fc2_3627&xId=xMaptaMUrSZ2LrHgfJiUgoPJ5ihVID1OW0pfWRXEMv01buNaEVU0qFxh3CDrit42v5fJTzEnOvLxKU2KMFZBfs&union_lens=lensId:0b01eea0_0c3f_16ec2bf4fc3_181e
（现货）唇彩保湿滋润不脱色防水唇乳5g,是蓉儿呀,59,淘宝,2019-03-25 17:03:35,106669657985,6672172959236492556,0,-22,0,68.00,0,15700,134,0.85%,https://s.click.taobao.com/t?e=m%3D2%26s%3DP1h4Y4Q1RQNw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfNb9Bcd7RjV79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMYcQExMl3aAa6jxbYCfHSh4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RADebq17lh6OqMnCIuCLpd4m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b5952e0_0c37_16ec1c823d4_1bbd&xId=HFMEP3VsCbcDGwbM1dYEjRjy0TJab43hdIITedvpVbcZUgMNOaqNcsPy6JD52RXMmZVArYcYxYLWK1yepWgMle&union_lens=lensId:0b012096_0c74_16ec1c823d6_7f0c
LPD滋润提亮肤色气垫网红学生正品 定妆隔离CC霜粉底液遮瑕bb霜,于子蛟,15,淘宝,2018-02-13 19:24:39,80339520882,6521998333827878152,0,-23,0,258.00,0,15356,512,3.33%,https://s.click.taobao.com/t?e=m%3D2%26s%3D1Q3fpnlVcF8cQipKwQzePOeEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfah9O8YXLXQ79%2FTFaMDK6TJQ9MwhDTLM60Hn1eHEYevAToNJmUNrnLoB4CCqm0yiotgwMO1YqTJ4q%2BRXokHRqtJj8mT44MdBHQC%2B2qnp67Evki2ngZ9jd5CFoHZ%2BwuAtBIjP5Uhv22UTYOlh3oaezDKRDqKdRjIEthHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV
雅静美妆小店小黄瓜芦荟胶补水保湿晒后修护凝胶眠睡面膜女,雅静啊(上午10点直播),55,淘宝,2019-05-08 17:14:46,58978745458,6688243348219661581,0,-24,0,69.00,0,777,28,3.60%,https://s.click.taobao.com/t?e=m%3D2%26s%3DRbdKeklzV%2BBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMQAwa7ffSnCvMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM7M6Aa%2FkK7YyEQ5idvLG%2FewtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OuXnH1XFFha8%2BUWbizc1eE0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76e_0ca3_16ec096a60a_5c4d&xId=KkKNWftNmkwFlSXbxHZk24hBiFPyJzlVXzIJPUqqmnFOTZ7TyINvjUHuZsUMzhUiX5sXxzFy4StyVepnnMIZH4&union_lens=lensId:0b0b3631_0d10_16ec096a60c_1a9f
妮维雅男士护肤品洗面奶男深黑DEEP套装控油保湿乳补水精华露,耀神,24,天猫,2019-03-31 19:07:42,95636088033,6674335474074602755,0,-28,0,149.00,0,54166,683,1.26%,https://detail.tmall.com/item.htm?id=575419007388
辣椒的美妆小铺同款素颜霜保湿隔离防紫外线妆前打底套装,辣椒呀__,59,淘宝,2019-03-10 16:29:32,76206748508,6666387963166887182,0,-29,0,98.00,0,45465,2883,6.34%,https://s.click.taobao.com/t?e=m%3D2%26s%3DTmCyG1L35VVw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXdh3%2FncjZBU1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0MbaItXj2LqbSo8JlkKJMwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PkJBBksDsvOL8FPJHn2eBv0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582879_0c5f_16ebf95f465_4f2d&xId=VgnnHfWbBhpMXDdxtWRQ8skGaOS8VHLYAhTXbHXEC5koVZc94621UCDKkxv5MjXA6bQb2bdF8hnkG5mTJ3A8am&union_lens=lensId:0b14db34_0cdd_16ebf95f465_5772
教主 Freeplus/芙丽芳丝基酸洁面乳净润洗面霜温和深层清洁洗面奶,觉主本人《想念你美妆》,52,淘宝,2019-02-24 21:35:06,71180585880,6661380220089568519,0,-30,0,135.00,0,2191,148,6.75%,https://s.click.taobao.com/t?e=m%3D2%26s%3D%2FbCDuUZZadxw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMcI1zrRn5jzZxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8TqUdQMC0gjqofguyfrmA4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDHOuOoHKQYZCH65Vbi7jk9m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b57b76e_0ca3_16ec0290771_0681&xId=lFFOaiRTEnxeWFvpU6b6RQXX1SKZzh1kP0h4IL5AqYBlZmPnqqQv4pzp4Pz79IW0crOT2NroHHC9vaZehOOgbj&union_lens=lensId:0b0fc015_0c87_16ec0290774_7ca1
